event_name,date,fighter_1_name,fighter_2_name,fighter_1_url,fighter_2_url,fighter_1_str,fighter_2_str,fighter_1_td,fighter_2_td,fighter_1_sub,fighter_2_sub,fighter_1_pass,fighter_2_pass,weight_class,win_method,win_round,win_time,winner,fight_url
UFC_45-Revolution,"November 21, 2003",Evan Tanner,Phil Baroni,http://www.ufcstats.com/fighter-details/8f2d9ee27f206f1f,http://www.ufcstats.com/fighter-details/1652f3213655b935,28.0,17.0,1.0,0.0,0.0,0.0,2.0,0.0,Middleweight,"KO/TKO, Elbows",1,4:42,fighter_1,http://www.ufcstats.com/fight-details/b35adb9d047f5cd8
UFC_45-Revolution,"November 21, 2003",Robbie Lawler,Chris Lytle,http://www.ufcstats.com/fighter-details/f2925e6db404bf1d,http://www.ufcstats.com/fighter-details/91acd6910b802a9e,30.0,37.0,3.0,1.0,0.0,1.0,2.0,0.0,Welterweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/7d2d327fd7580364
UFC_45-Revolution,"November 21, 2003",Pedro Rizzo,Ricco Rodriguez,http://www.ufcstats.com/fighter-details/b44f39a5c6596953,http://www.ufcstats.com/fighter-details/50cc91ce2982785d,30.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,Heavyweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/906d6f62fb7f9b19
UFC_45-Revolution,"November 21, 2003",Keith Rockel,Chris Liguori,http://www.ufcstats.com/fighter-details/c75b99887c8c3f5a,http://www.ufcstats.com/fighter-details/0e31bfd26cc8c503,5.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,Middleweight,"SUB, Guillotine, Choke",1,3:29,fighter_1,http://www.ufcstats.com/fight-details/61a211b4a7f942cd
UFC_45-Revolution,"November 21, 2003",Yves Edwards,Nick Agallar,http://www.ufcstats.com/fighter-details/5f04e3d58d9ce982,http://www.ufcstats.com/fighter-details/ebc5af72ad5a28cb,33.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Lightweight,"KO/TKO, Punch",2,2:14,fighter_1,http://www.ufcstats.com/fight-details/823d7037552a8907
UFC_44-Undisputed,"September 26, 2003",Randy Couture,Tito Ortiz,http://www.ufcstats.com/fighter-details/0aa92558424ced9e,http://www.ufcstats.com/fighter-details/2f732dd9210d301f,88.0,16.0,8.0,2.0,0.0,0.0,9.0,0.0,Light Heavyweight,U-DEC,5,5:00,fighter_1,http://www.ufcstats.com/fight-details/6cd107e2f5886b25
UFC_44-Undisputed,"September 26, 2003",Andrei Arlovski,Vladimir Matyushenko,http://www.ufcstats.com/fighter-details/3738e68d2261e60f,http://www.ufcstats.com/fighter-details/ccdd90bd1fc7dab6,9.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,Heavyweight,"KO/TKO, Punches",1,1:59,fighter_1,http://www.ufcstats.com/fight-details/fdb4ea9783c4452a
UFC_44-Undisputed,"September 26, 2003",Tim Sylvia,Gan McGee,http://www.ufcstats.com/fighter-details/2a542ee8a8b83559,http://www.ufcstats.com/fighter-details/d90b630e0561818b,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,Heavyweight,"KO/TKO, Punch",1,1:54,fighter_1,http://www.ufcstats.com/fight-details/6e7eb1720bec2bca
UFC_44-Undisputed,"September 26, 2003",Jorge Rivera,David Loiseau,http://www.ufcstats.com/fighter-details/cb46dface0e28a2c,http://www.ufcstats.com/fighter-details/22e47b53e4ceb27c,80.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,Middleweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/ac6fd4c78f0e3198
UFC_44-Undisputed,"September 26, 2003",Rich Franklin,Edwin DeWees,http://www.ufcstats.com/fighter-details/d897897060f10a3a,http://www.ufcstats.com/fighter-details/75bbd2206a15319f,37.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,Light Heavyweight,"KO/TKO, Knees",1,3:35,fighter_1,http://www.ufcstats.com/fight-details/180128adae7897db
UFC_44-Undisputed,"September 26, 2003",Karo Parisyan,Dave Strasser,http://www.ufcstats.com/fighter-details/349aaa3da11eb587,http://www.ufcstats.com/fighter-details/980b4e712489098e,13.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,Welterweight,"SUB, Kimura",1,3:52,fighter_1,http://www.ufcstats.com/fight-details/e5b2782426c8109c
UFC_44-Undisputed,"September 26, 2003",Josh Thomson,Gerald Strebendt,http://www.ufcstats.com/fighter-details/a566371ba2ad7152,http://www.ufcstats.com/fighter-details/04f9fe830cf13482,11.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,Lightweight,"KO/TKO, Punches",1,2:45,fighter_1,http://www.ufcstats.com/fight-details/3cdcaa0a59dfb8ea
UFC_44-Undisputed,"September 26, 2003",Nick Diaz,Jeremy Jackson,http://www.ufcstats.com/fighter-details/f57a8a52ca401ed9,http://www.ufcstats.com/fighter-details/ad32471f01e7b1a5,17.0,9.0,6.0,0.0,2.0,0.0,4.0,0.0,Welterweight,"SUB, Armbar",3,2:04,fighter_1,http://www.ufcstats.com/fight-details/5ac9cf4ffc15ccca
UFC_44-Undisputed,"September 26, 2003",Hermes Franca,Caol Uno,http://www.ufcstats.com/fighter-details/e0ec3c3b6b611f7e,http://www.ufcstats.com/fighter-details/eb1723480fa2f96c,13.0,32.0,2.0,1.0,1.0,0.0,2.0,2.0,Lightweight,"KO/TKO, Punch",2,2:46,fighter_1,http://www.ufcstats.com/fight-details/10976fbb37d41c43
UFC_43-Meltdown,"June 06, 2003",Randy Couture,Chuck Liddell,http://www.ufcstats.com/fighter-details/0aa92558424ced9e,http://www.ufcstats.com/fighter-details/a390eb8a9b2df298,46.0,22.0,4.0,0.0,1.0,0.0,3.0,0.0,Light Heavyweight,"KO/TKO, Punches",3,2:39,fighter_1,http://www.ufcstats.com/fight-details/c83cba9573cca196
UFC_43-Meltdown,"June 06, 2003",Kimo Leopoldo,David Abbott,http://www.ufcstats.com/fighter-details/08ae5cd9aef7ddd3,http://www.ufcstats.com/fighter-details/b361180739bed4b0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,Heavyweight,"SUB, Arm, Triangle",1,1:59,fighter_1,http://www.ufcstats.com/fight-details/ffe629a5232a878b
UFC_43-Meltdown,"June 06, 2003",Vitor Belfort,Marvin Eastman,http://www.ufcstats.com/fighter-details/0ee783aa00e468f0,http://www.ufcstats.com/fighter-details/05866d8c3a321856,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Light Heavyweight,"KO/TKO, Knees",1,1:07,fighter_1,http://www.ufcstats.com/fight-details/400aa8a24e1d8997
UFC_43-Meltdown,"June 06, 2003",Vernon White,Ian Freeman,http://www.ufcstats.com/fighter-details/12458872d6afae1b,http://www.ufcstats.com/fighter-details/b4bc2e3353a770b5,45.0,18.0,1.0,2.0,0.0,1.0,5.0,0.0,Heavyweight,S-DEC,3,5:00,draw,http://www.ufcstats.com/fight-details/ed503d1c8963d894
UFC_43-Meltdown,"June 06, 2003",Frank Mir,Wes Sims,http://www.ufcstats.com/fighter-details/1ff9589f9065a9ed,http://www.ufcstats.com/fighter-details/e0f7c4f3f67bc808,4.0,1.0,1.0,0.0,4.0,0.0,3.0,0.0,Heavyweight,DQ,1,2:55,fighter_1,http://www.ufcstats.com/fight-details/b5854feb57f40bb4
UFC_43-Meltdown,"June 06, 2003",Yves Edwards,Eddie Ruiz,http://www.ufcstats.com/fighter-details/5f04e3d58d9ce982,http://www.ufcstats.com/fighter-details/7b9aa973e5c04624,21.0,3.0,0.0,2.0,3.0,0.0,6.0,0.0,Lightweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/be0507682d0ce713
UFC_43-Meltdown,"June 06, 2003",Falaniko Vitale,Matt Lindland,http://www.ufcstats.com/fighter-details/445a98acb8985970,http://www.ufcstats.com/fighter-details/0e041d43a47d2e4b,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,Middleweight,"KO/TKO, Slam",1,1:56,fighter_1,http://www.ufcstats.com/fight-details/4f5ce22f8384d151
UFC_43-Meltdown,"June 06, 2003",Pedro Rizzo,Tra Telligman,http://www.ufcstats.com/fighter-details/b44f39a5c6596953,http://www.ufcstats.com/fighter-details/1dab0d1d81dd06db,40.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,Heavyweight,KO/TKO,2,4:24,fighter_1,http://www.ufcstats.com/fight-details/9fb822537c12d726
UFC_42-Sudden_Impact,"April 25, 2003",Matt Hughes,Sean Sherk,http://www.ufcstats.com/fighter-details/621a6c59f88a44fe,http://www.ufcstats.com/fighter-details/029880cdbf5ca089,44.0,19.0,5.0,3.0,1.0,1.0,10.0,2.0,Welterweight,U-DEC,5,5:00,fighter_1,http://www.ufcstats.com/fight-details/00a5e033391bf8df
UFC_42-Sudden_Impact,"April 25, 2003",Pete Spratt,Robbie Lawler,http://www.ufcstats.com/fighter-details/c3ea8deeba00462b,http://www.ufcstats.com/fighter-details/f2925e6db404bf1d,19.0,15.0,1.0,2.0,0.0,0.0,1.0,3.0,Welterweight,"SUB, Injury",2,2:28,fighter_1,http://www.ufcstats.com/fight-details/808245ba66df5f1c
UFC_42-Sudden_Impact,"April 25, 2003",Dave Strasser,Romie Aram,http://www.ufcstats.com/fighter-details/980b4e712489098e,http://www.ufcstats.com/fighter-details/73ef22f25d0f70e2,60.0,24.0,1.0,2.0,0.0,0.0,1.0,1.0,Welterweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/9f5f9173666ce1b7
UFC_42-Sudden_Impact,"April 25, 2003",Wesley Correira,Sean Alvarez,http://www.ufcstats.com/fighter-details/4e9fb05d7e5e61b8,http://www.ufcstats.com/fighter-details/e741536153227386,22.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Heavyweight,"KO/TKO, Punches",2,1:46,fighter_1,http://www.ufcstats.com/fight-details/4e75ed154de637e2
UFC_42-Sudden_Impact,"April 25, 2003",Rich Franklin,Evan Tanner,http://www.ufcstats.com/fighter-details/d897897060f10a3a,http://www.ufcstats.com/fighter-details/8f2d9ee27f206f1f,16.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Light Heavyweight,"KO/TKO, Punches",1,2:40,fighter_1,http://www.ufcstats.com/fight-details/af59e32a5b3f6065
UFC_42-Sudden_Impact,"April 25, 2003",Duane Ludwig,Genki Sudo,http://www.ufcstats.com/fighter-details/84ac950d4c1722dd,http://www.ufcstats.com/fighter-details/99dd0147dc4ef80c,38.0,24.0,0.0,3.0,0.0,0.0,0.0,5.0,Lightweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/5a9657d4faeea2c5
UFC_42-Sudden_Impact,"April 25, 2003",Hermes Franca,Richard Crunkilton,http://www.ufcstats.com/fighter-details/e0ec3c3b6b611f7e,http://www.ufcstats.com/fighter-details/22ee260735da0d58,27.0,29.0,2.0,4.0,9.0,0.0,0.0,0.0,Lightweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/363efd241750c23d
UFC_42-Sudden_Impact,"April 25, 2003",David Loiseau,Mark Weir,http://www.ufcstats.com/fighter-details/22e47b53e4ceb27c,http://www.ufcstats.com/fighter-details/9ccdd2ce45903f34,16.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,Middleweight,"KO/TKO, Punches",1,3:55,fighter_1,http://www.ufcstats.com/fight-details/863319fd2e711ffc
UFC_41-Onslaught,"February 28, 2003",Tim Sylvia,Ricco Rodriguez,http://www.ufcstats.com/fighter-details/2a542ee8a8b83559,http://www.ufcstats.com/fighter-details/50cc91ce2982785d,12.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,Heavyweight,"KO/TKO, Punch",1,3:09,fighter_1,http://www.ufcstats.com/fight-details/334cd8572d9842cb
UFC_41-Onslaught,"February 28, 2003",Frank Mir,David Abbott,http://www.ufcstats.com/fighter-details/1ff9589f9065a9ed,http://www.ufcstats.com/fighter-details/b361180739bed4b0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,Heavyweight,"SUB, Toe, Hold",1,0:46,fighter_1,http://www.ufcstats.com/fight-details/a85a0831580696ff
UFC_41-Onslaught,"February 28, 2003",BJ Penn,Caol Uno,http://www.ufcstats.com/fighter-details/73c7cfa551289285,http://www.ufcstats.com/fighter-details/eb1723480fa2f96c,67.0,64.0,5.0,6.0,0.0,1.0,10.0,3.0,Lightweight,S-DEC,5,5:00,draw,http://www.ufcstats.com/fight-details/63ff2ed92c800ef8
UFC_41-Onslaught,"February 28, 2003",Matt Lindland,Phil Baroni,http://www.ufcstats.com/fighter-details/0e041d43a47d2e4b,http://www.ufcstats.com/fighter-details/1652f3213655b935,40.0,44.0,4.0,1.0,2.0,0.0,4.0,0.0,Middleweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/795c682c30d66c19
UFC_41-Onslaught,"February 28, 2003",Vladimir Matyushenko,Pedro Rizzo,http://www.ufcstats.com/fighter-details/ccdd90bd1fc7dab6,http://www.ufcstats.com/fighter-details/b44f39a5c6596953,24.0,12.0,5.0,0.0,0.0,0.0,1.0,1.0,Heavyweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/558ef0822c8fa5b9
UFC_41-Onslaught,"February 28, 2003",Din Thomas,Matt Serra,http://www.ufcstats.com/fighter-details/40a604761ca7d64d,http://www.ufcstats.com/fighter-details/86dfed7cc24a9fa7,29.0,26.0,0.0,1.0,0.0,0.0,0.0,0.0,Lightweight,S-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/6a0c5b9079a4128e
UFC_41-Onslaught,"February 28, 2003",Gan McGee,Alexandre Dantas,http://www.ufcstats.com/fighter-details/d90b630e0561818b,http://www.ufcstats.com/fighter-details/8dc46e9a7895ce1a,9.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Heavyweight,"KO/TKO, Punches",1,4:49,fighter_1,http://www.ufcstats.com/fight-details/62ed2b178310306e
UFC_41-Onslaught,"February 28, 2003",Yves Edwards,Rich Clementi,http://www.ufcstats.com/fighter-details/5f04e3d58d9ce982,http://www.ufcstats.com/fighter-details/7d21de9c6d7c98b2,51.0,31.0,0.0,2.0,1.0,0.0,2.0,0.0,Lightweight,"SUB, Rear, Naked, Choke",3,4:07,fighter_1,http://www.ufcstats.com/fight-details/0dade757305afebd
UFC_40-Vendetta,"November 22, 2002",Tito Ortiz,Ken Shamrock,http://www.ufcstats.com/fighter-details/2f732dd9210d301f,http://www.ufcstats.com/fighter-details/63b65af1c5cb02cb,74.0,12.0,3.0,0.0,1.0,0.0,3.0,0.0,Light Heavyweight,KO/TKO,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/9e6f956caa7b549b
UFC_40-Vendetta,"November 22, 2002",Chuck Liddell,Renato Sobral,http://www.ufcstats.com/fighter-details/a390eb8a9b2df298,http://www.ufcstats.com/fighter-details/d468288756ae3982,13.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,Light Heavyweight,"KO/TKO, Kick",1,2:55,fighter_1,http://www.ufcstats.com/fight-details/9a0865000a3d642e
UFC_40-Vendetta,"November 22, 2002",Matt Hughes,Gil Castillo,http://www.ufcstats.com/fighter-details/621a6c59f88a44fe,http://www.ufcstats.com/fighter-details/31ceaf0e670c1578,22.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,Welterweight,KO/TKO,1,5:00,fighter_1,http://www.ufcstats.com/fight-details/b0bb09e4ca8343af
UFC_40-Vendetta,"November 22, 2002",Carlos Newton,Pete Spratt,http://www.ufcstats.com/fighter-details/952f6fa06f25a0ec,http://www.ufcstats.com/fighter-details/c3ea8deeba00462b,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,Welterweight,"SUB, Kimura",1,1:45,fighter_1,http://www.ufcstats.com/fight-details/497a87188392e057
UFC_40-Vendetta,"November 22, 2002",Robbie Lawler,Tiki Ghosn,http://www.ufcstats.com/fighter-details/f2925e6db404bf1d,http://www.ufcstats.com/fighter-details/cb6783c39c01d896,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,Welterweight,"KO/TKO, Punch",1,1:29,fighter_1,http://www.ufcstats.com/fight-details/68b141785f76575b
UFC_40-Vendetta,"November 22, 2002",Andrei Arlovski,Ian Freeman,http://www.ufcstats.com/fighter-details/3738e68d2261e60f,http://www.ufcstats.com/fighter-details/b4bc2e3353a770b5,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Heavyweight,"KO/TKO, Punches",1,1:18,fighter_1,http://www.ufcstats.com/fight-details/9d9c2c8802d21887
UFC_40-Vendetta,"November 22, 2002",Vladimir Matyushenko,Travis Wiuff,http://www.ufcstats.com/fighter-details/ccdd90bd1fc7dab6,http://www.ufcstats.com/fighter-details/7f9f528cb72a6ed1,24.0,0.0,2.0,0.0,0.0,1.0,4.0,0.0,Heavyweight,"KO/TKO, Punches",1,4:10,fighter_1,http://www.ufcstats.com/fight-details/754882d95491d287
UFC_40-Vendetta,"November 22, 2002",Phillip Miller,Mark Weir,http://www.ufcstats.com/fighter-details/18aecaf50f52e4c3,http://www.ufcstats.com/fighter-details/9ccdd2ce45903f34,10.0,19.0,2.0,0.0,1.0,3.0,10.0,1.0,Middleweight,"SUB, Rear, Naked, Choke",2,4:50,fighter_1,http://www.ufcstats.com/fight-details/e66eebeff23ceb1e
UFC_39-The_Warriors_Return,"September 27, 2002",Ricco Rodriguez,Randy Couture,http://www.ufcstats.com/fighter-details/50cc91ce2982785d,http://www.ufcstats.com/fighter-details/0aa92558424ced9e,39.0,39.0,4.0,5.0,1.0,0.0,3.0,3.0,Heavyweight,"KO/TKO, Elbows",5,3:04,fighter_1,http://www.ufcstats.com/fight-details/e06ff3d3f1c0ab69
UFC_39-The_Warriors_Return,"September 27, 2002",Tim Sylvia,Wesley Correira,http://www.ufcstats.com/fighter-details/2a542ee8a8b83559,http://www.ufcstats.com/fighter-details/4e9fb05d7e5e61b8,138.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,Heavyweight,KO/TKO,2,1:43,fighter_1,http://www.ufcstats.com/fight-details/ffe4379d6bd1e82b
UFC_39-The_Warriors_Return,"September 27, 2002",BJ Penn,Matt Serra,http://www.ufcstats.com/fighter-details/73c7cfa551289285,http://www.ufcstats.com/fighter-details/86dfed7cc24a9fa7,32.0,8.0,1.0,1.0,0.0,1.0,0.0,0.0,Lightweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/b0ed7f6450ad33c5
UFC_39-The_Warriors_Return,"September 27, 2002",Caol Uno,Din Thomas,http://www.ufcstats.com/fighter-details/eb1723480fa2f96c,http://www.ufcstats.com/fighter-details/40a604761ca7d64d,35.0,11.0,0.0,3.0,0.0,4.0,0.0,2.0,Lightweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/826b03504b9bad4e
UFC_39-The_Warriors_Return,"September 27, 2002",Gan McGee,Pedro Rizzo,http://www.ufcstats.com/fighter-details/d90b630e0561818b,http://www.ufcstats.com/fighter-details/b44f39a5c6596953,17.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,Heavyweight,KO/TKO,1,5:00,fighter_1,http://www.ufcstats.com/fight-details/56ba0c15cf501669
UFC_39-The_Warriors_Return,"September 27, 2002",Phil Baroni,Dave Menne,http://www.ufcstats.com/fighter-details/1652f3213655b935,http://www.ufcstats.com/fighter-details/275cafc9de131c83,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Middleweight,"KO/TKO, Punches",1,0:18,fighter_1,http://www.ufcstats.com/fight-details/20a6710c50698166
UFC_39-The_Warriors_Return,"September 27, 2002",Matt Lindland,Ivan Salaverry,http://www.ufcstats.com/fighter-details/0e041d43a47d2e4b,http://www.ufcstats.com/fighter-details/394f55ebca199124,16.0,32.0,6.0,0.0,0.0,0.0,0.0,1.0,Middleweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/e7183e758f6b8bda
UFC_39-The_Warriors_Return,"September 27, 2002",Sean Sherk,Benji Radach,http://www.ufcstats.com/fighter-details/029880cdbf5ca089,http://www.ufcstats.com/fighter-details/01b39decaf0abf6a,6.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,Welterweight,KO/TKO,1,4:16,fighter_1,http://www.ufcstats.com/fight-details/9e62f31318d21a32
UFC_38-Brawl_at_the_Hall,"July 13, 2002",Matt Hughes,Carlos Newton,http://www.ufcstats.com/fighter-details/621a6c59f88a44fe,http://www.ufcstats.com/fighter-details/952f6fa06f25a0ec,58.0,3.0,4.0,0.0,1.0,1.0,12.0,1.0,Welterweight,"KO/TKO, Punches",4,3:37,fighter_1,http://www.ufcstats.com/fight-details/0f6dd5d9a96ceb9d
UFC_38-Brawl_at_the_Hall,"July 13, 2002",Ian Freeman,Frank Mir,http://www.ufcstats.com/fighter-details/b4bc2e3353a770b5,http://www.ufcstats.com/fighter-details/1ff9589f9065a9ed,34.0,6.0,0.0,1.0,0.0,3.0,0.0,0.0,Heavyweight,KO/TKO,1,4:35,fighter_1,http://www.ufcstats.com/fight-details/2a2f50039ac636d0
UFC_38-Brawl_at_the_Hall,"July 13, 2002",Mark Weir,Eugene Jackson,http://www.ufcstats.com/fighter-details/9ccdd2ce45903f34,http://www.ufcstats.com/fighter-details/ce783bf73b5131f9,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Middleweight,"KO/TKO, Punch",1,0:10,fighter_1,http://www.ufcstats.com/fight-details/38d8b19a1ef5942a
UFC_38-Brawl_at_the_Hall,"July 13, 2002",Genki Sudo,Leigh Remedios,http://www.ufcstats.com/fighter-details/99dd0147dc4ef80c,http://www.ufcstats.com/fighter-details/918db42c3637916f,9.0,5.0,2.0,0.0,3.0,0.0,2.0,0.0,Lightweight,"SUB, Rear, Naked, Choke",2,1:38,fighter_1,http://www.ufcstats.com/fight-details/fb93d1cafcc6b455
UFC_38-Brawl_at_the_Hall,"July 13, 2002",Phillip Miller,James Zikic,http://www.ufcstats.com/fighter-details/18aecaf50f52e4c3,http://www.ufcstats.com/fighter-details/4b4fc3ddc307bc73,30.0,29.0,4.0,0.0,0.0,1.0,9.0,0.0,Light Heavyweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/90b36806779330b9
UFC_38-Brawl_at_the_Hall,"July 13, 2002",Renato Sobral,Elvis Sinosic,http://www.ufcstats.com/fighter-details/d468288756ae3982,http://www.ufcstats.com/fighter-details/817e0bdf08efce2e,42.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,Light Heavyweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/1531cb3152157ada
UFC_38-Brawl_at_the_Hall,"July 13, 2002",Evan Tanner,Chris Haseman,http://www.ufcstats.com/fighter-details/8f2d9ee27f206f1f,http://www.ufcstats.com/fighter-details/5bd533d50c8e7b8a,70.0,14.0,3.0,0.0,0.0,2.0,5.0,0.0,Light Heavyweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/b5c4fbd6e1d94594
UFC_375-As_Real_As_It_Gets,"June 22, 2002",Chuck Liddell,Vitor Belfort,http://www.ufcstats.com/fighter-details/a390eb8a9b2df298,http://www.ufcstats.com/fighter-details/0ee783aa00e468f0,43.0,20.0,0.0,3.0,0.0,0.0,0.0,2.0,Light Heavyweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/2d1c4027b8e50a0d
UFC_375-As_Real_As_It_Gets,"June 22, 2002",Benji Radach,Nick Serra,http://www.ufcstats.com/fighter-details/01b39decaf0abf6a,http://www.ufcstats.com/fighter-details/1975c2272ba40e71,26.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,Welterweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/255da7afa89eb0e5
UFC_375-As_Real_As_It_Gets,"June 22, 2002",Pete Spratt,Zach Light,http://www.ufcstats.com/fighter-details/c3ea8deeba00462b,http://www.ufcstats.com/fighter-details/5d7c18191b8aa432,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,Welterweight,"SUB, Armbar",1,2:25,fighter_1,http://www.ufcstats.com/fight-details/3c27780140809908
UFC_375-As_Real_As_It_Gets,"June 22, 2002",Robbie Lawler,Steve Berger,http://www.ufcstats.com/fighter-details/f2925e6db404bf1d,http://www.ufcstats.com/fighter-details/21b1132949f2a9b0,28.0,11.0,1.0,1.0,0.0,0.0,1.0,0.0,Welterweight,"KO/TKO, Punch",2,0:27,fighter_1,http://www.ufcstats.com/fight-details/37ae54e5a84fd646
UFC_375-As_Real_As_It_Gets,"June 22, 2002",Tony Fryklund,Rodrigo Ruas,http://www.ufcstats.com/fighter-details/253de74457bd6374,http://www.ufcstats.com/fighter-details/94070f6544c4b2a5,60.0,11.0,0.0,0.0,1.0,0.0,3.0,0.0,Middleweight,"KO/TKO, Punches",2,3:34,fighter_1,http://www.ufcstats.com/fight-details/0e30b22cd0987640
UFC_375-As_Real_As_It_Gets,"June 22, 2002",Yves Edwards,Joao Pierini,http://www.ufcstats.com/fighter-details/5f04e3d58d9ce982,http://www.ufcstats.com/fighter-details/9a967e8e43dcef63,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Lightweight,KO/TKO,1,1:19,fighter_1,http://www.ufcstats.com/fight-details/5637c7b3e4131941
UFC_37-High_Impact,"May 10, 2002",Murilo Bustamante,Matt Lindland,http://www.ufcstats.com/fighter-details/85d905f7c4f5a1af,http://www.ufcstats.com/fighter-details/0e041d43a47d2e4b,17.0,35.0,2.0,0.0,2.0,1.0,3.0,0.0,Middleweight,"SUB, Guillotine, Choke",3,1:33,fighter_1,http://www.ufcstats.com/fight-details/188537d906b30a7c
UFC_37-High_Impact,"May 10, 2002",Ricco Rodriguez,Tsuyoshi Kohsaka,http://www.ufcstats.com/fighter-details/50cc91ce2982785d,http://www.ufcstats.com/fighter-details/b76ed59283d3559c,19.0,6.0,3.0,1.0,1.0,0.0,8.0,0.0,Heavyweight,"KO/TKO, Punches",2,3:25,fighter_1,http://www.ufcstats.com/fight-details/18273af728dda0c8
UFC_37-High_Impact,"May 10, 2002",BJ Penn,Paul Creighton,http://www.ufcstats.com/fighter-details/73c7cfa551289285,http://www.ufcstats.com/fighter-details/ed73c85164a5f5a4,39.0,6.0,0.0,3.0,0.0,0.0,1.0,0.0,Lightweight,"KO/TKO, Punches",2,3:23,fighter_1,http://www.ufcstats.com/fight-details/92de601366ced6dc
UFC_37-High_Impact,"May 10, 2002",Phil Baroni,Amar Suloev,http://www.ufcstats.com/fighter-details/1652f3213655b935,http://www.ufcstats.com/fighter-details/7aa88401f93ce836,11.0,9.0,0.0,1.0,0.0,1.0,1.0,1.0,Middleweight,"KO/TKO, Punches",1,2:59,fighter_1,http://www.ufcstats.com/fight-details/56812137775844c8
UFC_37-High_Impact,"May 10, 2002",Caol Uno,Yves Edwards,http://www.ufcstats.com/fighter-details/eb1723480fa2f96c,http://www.ufcstats.com/fighter-details/5f04e3d58d9ce982,19.0,13.0,3.0,1.0,1.0,1.0,6.0,4.0,Lightweight,U-DEC,3,5:00,fighter_1,http://www.ufcstats.com/fight-details/1228c4297882e8ba
UFC_37-High_Impact,"May 10, 2002",Ivan Salaverry,Andrei Semenov,http://www.ufcstats.com/fighter-details/394f55ebca199124,http://www.ufcstats.com/fighter-details/5f2f0da6fd6a84fd,43.0,5.0,2.0,1.0,8.0,1.0,6.0,0.0,Middleweight,"KO/TKO, Punches",3,2:27,fighter_1,http://www.ufcstats.com/fight-details/b82abffcf66db401
